month,quarter,season_num,boe_rate,cpi,is_new_build,is_freehold,county_median,town_median,type_F,type_S,type_T,price
6,2,2,4.25,3.3,0,1,310000.0,237000.0,False,False,False,340000
7,3,2,4.25,3.2,0,0,273000.0,365000.0,True,False,False,120000
8,3,2,4.25,3.1,0,1,215000.0,185000.0,False,True,False,110000
3,1,1,4.5,2.6,0,1,205000.0,180000.0,False,False,True,135000
12,4,0,4.0,2.8,0,1,299999.5,300000.0,False,False,False,270000
10,4,3,4.0,3.0,0,0,527500.0,574000.0,True,False,False,400000
5,2,1,4.25,3.4,0,1,240000.0,240000.0,False,False,True,280000
2,1,0,4.5,2.8,0,1,285000.0,340000.0,False,False,True,272000
1,1,0,4.75,3.0,0,1,370000.0,310000.0,False,False,False,347000
8,3,2,4.25,3.1,0,1,527500.0,432500.0,False,False,True,575000
2,1,0,4.5,2.8,0,1,370000.0,350000.0,False,False,False,587500
3,1,1,4.5,2.6,0,0,385000.0,390000.0,True,False,False,215500
2,1,0,4.5,2.8,0,1,370000.0,350000.0,False,False,False,630000
6,2,2,4.25,3.3,0,1,240000.0,185000.0,False,False,False,410000
8,3,2,4.25,3.1,0,1,273000.0,225000.0,False,False,False,295000
5,2,1,4.25,3.4,0,1,175000.0,174000.0,False,False,True,44000
3,1,1,4.5,2.6,0,1,235000.0,217000.0,False,False,False,595000
6,2,2,4.25,3.3,0,1,299500.0,285000.0,False,False,False,389000
8,3,2,4.25,3.1,0,1,345000.0,400000.0,False,False,False,950000
9,3,3,4.0,3.0,0,1,455000.0,465000.0,False,False,True,345000
3,1,1,4.5,2.6,0,1,310000.0,263500.0,False,False,True,190000
2,1,0,4.5,2.8,0,1,355000.0,340000.0,False,False,True,315000
8,3,2,4.25,3.1,0,1,455000.0,435000.0,False,False,True,385000
6,2,2,4.25,3.3,0,1,355000.0,440000.0,False,True,False,305000
10,4,3,4.0,3.0,0,1,355000.0,362500.0,False,True,False,300000
11,4,3,4.0,2.9,0,1,160000.0,124500.0,False,False,True,155000
3,1,1,4.5,2.6,0,1,350000.0,411000.0,False,False,True,370000
2,1,0,4.5,2.8,0,1,273000.0,249500.0,False,False,False,425000
3,1,1,4.5,2.6,0,1,215000.0,192500.0,False,False,True,165000
3,1,1,4.5,2.6,0,1,180000.0,210000.0,False,True,False,150000
12,4,0,4.0,2.8,0,1,340000.0,309065.0,False,False,False,356450
10,4,3,4.0,3.0,0,1,273000.0,282000.0,False,False,False,432500
3,1,1,4.5,2.6,0,1,224000.0,230000.0,False,False,False,207500
10,4,3,4.0,3.0,0,0,527500.0,574000.0,True,False,False,500000
3,1,1,4.5,2.6,0,1,205000.0,180000.0,False,False,False,385000
6,2,2,4.25,3.3,0,1,527500.0,574000.0,False,False,True,723500
11,4,3,4.0,2.9,0,1,345000.0,350000.0,False,False,False,475000
7,3,2,4.25,3.2,1,1,230000.0,230000.0,False,False,False,430000
5,2,1,4.25,3.4,0,1,192500.0,225000.0,False,False,True,135000
9,3,3,4.0,3.0,0,1,355000.0,275000.0,False,False,False,482500
2,1,0,4.5,2.8,0,0,195000.0,185000.0,True,False,False,58000
2,1,0,4.5,2.8,0,1,527500.0,465000.0,False,True,False,510000
8,3,2,4.25,3.1,0,0,270000.0,270000.0,True,False,False,100000
9,3,3,4.0,3.0,0,1,290000.0,355500.0,False,False,False,425000
10,4,3,4.0,3.0,0,1,225000.0,184000.0,False,True,False,158000
2,1,0,4.5,2.8,0,1,527500.0,550000.0,False,False,False,720000
11,4,3,4.0,2.9,0,1,200000.0,237995.0,False,False,False,394000
11,4,3,4.0,2.9,0,1,527500.0,465000.0,False,True,False,650000
5,2,1,4.25,3.4,0,0,455000.0,630000.0,True,False,False,222500
11,4,3,4.0,2.9,0,1,215500.0,240000.0,False,False,False,380000
10,4,3,4.0,3.0,0,1,460000.0,422000.0,False,True,False,510000
2,1,0,4.5,2.8,0,1,195000.0,185000.0,False,False,True,122000
5,2,1,4.25,3.4,1,1,370000.0,350000.0,False,False,False,1000000
3,1,1,4.5,2.6,0,0,455000.0,470000.0,True,False,False,117000
9,3,3,4.0,3.0,0,1,310000.0,357296.0,False,False,False,376000
9,3,3,4.0,3.0,0,1,338000.0,335000.0,False,True,False,305000
7,3,2,4.25,3.2,0,1,240000.0,190000.0,False,False,False,128378
3,1,1,4.5,2.6,0,1,310000.0,357296.0,False,True,False,375000
2,1,0,4.5,2.8,0,1,505000.0,550000.0,False,False,False,2600000
3,1,1,4.5,2.6,0,1,350000.0,325000.0,False,False,False,270000
3,1,1,4.5,2.6,0,1,273000.0,282000.0,False,True,False,355000
7,3,2,4.25,3.2,0,1,375000.0,330000.0,False,True,False,327000
3,1,1,4.5,2.6,0,1,165000.0,170000.0,False,False,True,140000
4,2,1,4.25,3.5,0,1,258000.0,257750.0,False,False,True,214000
3,1,1,4.5,2.6,0,1,250000.0,245000.0,False,False,True,225000
12,4,0,4.0,2.8,0,1,308748.0,285000.0,False,False,True,380000
5,2,1,4.25,3.4,0,1,455000.0,650000.0,False,False,True,430000
1,1,0,4.75,3.0,0,1,370000.0,350000.0,False,False,True,280000
7,3,2,4.25,3.2,0,1,460000.0,385000.0,False,False,False,890000
6,2,2,4.25,3.3,0,1,195000.0,185000.0,False,True,False,177500
10,4,3,4.0,3.0,0,1,527500.0,574000.0,False,True,False,1001000
6,2,2,4.25,3.3,0,1,216975.0,192500.0,False,False,True,128500
9,3,3,4.0,3.0,0,1,230000.0,235000.0,False,False,True,117000
2,1,0,4.5,2.8,0,1,215000.0,167500.0,False,True,False,210000
12,4,0,4.0,2.8,0,1,275000.0,279000.0,False,False,False,265000
9,3,3,4.0,3.0,0,1,285000.0,245000.0,False,False,False,309000
4,2,1,4.25,3.5,0,1,145000.0,168000.0,False,False,True,180000
11,4,3,4.0,2.9,0,1,375000.0,332000.0,False,False,False,555000
6,2,2,4.25,3.3,0,1,195000.0,161000.0,False,False,False,180000
7,3,2,4.25,3.2,0,1,240500.0,230895.0,False,True,False,267000
1,1,0,4.75,3.0,0,0,200000.0,185475.0,True,False,False,110000
12,4,0,4.0,2.8,0,1,350000.0,453500.0,False,True,False,275000
2,1,0,4.5,2.8,0,1,355000.0,330000.0,False,False,True,220000
8,3,2,4.25,3.1,0,0,240500.0,212500.0,False,False,True,160000
8,3,2,4.25,3.1,0,1,460000.0,390000.0,False,False,False,573000
11,4,3,4.0,2.9,0,0,240500.0,250000.0,True,False,False,300000
3,1,1,4.5,2.6,0,1,200000.0,218000.0,False,False,True,235000
2,1,0,4.5,2.8,0,0,215000.0,245000.0,False,True,False,177500
10,4,3,4.0,3.0,0,1,345000.0,406000.0,False,False,False,820000
3,1,1,4.5,2.6,0,1,235000.0,208625.0,False,True,False,185000
6,2,2,4.25,3.3,0,1,280000.0,289000.0,False,False,True,364000
10,4,3,4.0,3.0,0,1,375000.0,497500.0,False,True,False,355000
1,1,0,4.75,3.0,0,1,250000.0,269995.0,False,False,True,182000
2,1,0,4.5,2.8,1,1,290000.0,337000.0,False,False,True,329000
12,4,0,4.0,2.8,0,1,235000.0,202750.0,False,True,False,100000
11,4,3,4.0,2.9,0,1,230000.0,230000.0,False,True,False,220000
6,2,2,4.25,3.3,1,1,260000.0,252500.0,False,False,False,585000
7,3,2,4.25,3.2,0,1,215000.0,245000.0,False,True,False,295000
2,1,0,4.5,2.8,0,1,205000.0,255000.0,False,True,False,170000
1,1,0,4.75,3.0,0,1,240500.0,250000.0,False,False,True,150000
1,1,0,4.75,3.0,0,1,215000.0,235000.0,False,False,True,148500
3,1,1,4.5,2.6,0,1,308748.0,307500.0,False,False,False,630000
12,4,0,4.0,2.8,0,1,205000.0,205000.0,False,False,True,180000
12,4,0,4.0,2.8,0,0,527500.0,574000.0,True,False,False,396500
3,1,1,4.5,2.6,0,1,299500.0,367000.0,False,True,False,292500
11,4,3,4.0,2.9,0,1,200000.0,237995.0,False,False,False,235000
9,3,3,4.0,3.0,0,1,527500.0,650000.0,False,True,False,1250000
9,3,3,4.0,3.0,0,1,215000.0,218375.0,False,True,False,230000
2,1,0,4.5,2.8,0,1,195000.0,177000.0,False,True,False,215000
10,4,3,4.0,3.0,0,0,490000.0,525000.0,True,False,False,250000
9,3,3,4.0,3.0,0,1,145000.0,168000.0,False,False,True,280000
3,1,1,4.5,2.6,0,1,235000.0,295000.0,False,False,False,330100
3,1,1,4.5,2.6,0,0,527500.0,574000.0,True,False,False,562500
3,1,1,4.5,2.6,0,1,195000.0,161000.0,False,False,True,225000
8,3,2,4.25,3.1,0,0,260000.0,310000.0,True,False,False,210000
9,3,3,4.0,3.0,0,1,455000.0,387500.0,False,True,False,612500
10,4,3,4.0,3.0,0,1,370000.0,310000.0,False,False,False,507500
6,2,2,4.25,3.3,0,0,195000.0,185000.0,True,False,False,82000
11,4,3,4.0,2.9,0,1,527500.0,574000.0,False,True,False,545000
12,4,0,4.0,2.8,0,1,241500.0,252500.0,False,False,False,375000
3,1,1,4.5,2.6,0,0,527500.0,574000.0,True,False,False,370000
1,1,0,4.75,3.0,0,1,375000.0,250000.0,False,False,False,325000
8,3,2,4.25,3.1,0,1,505000.0,516500.0,False,True,False,445000
8,3,2,4.25,3.1,0,1,204995.0,210000.0,False,True,False,275000
3,1,1,4.5,2.6,0,1,308748.0,249000.0,False,False,True,252000
2,1,0,4.5,2.8,0,1,215000.0,245000.0,False,False,False,235000
3,1,1,4.5,2.6,0,1,350000.0,453500.0,False,False,False,740000
5,2,1,4.25,3.4,0,1,250000.0,200000.0,False,False,True,125000
3,1,1,4.5,2.6,0,1,215500.0,170000.0,False,False,False,255000
1,1,0,4.75,3.0,1,1,299999.5,460000.0,False,False,False,1224995
12,4,0,4.0,2.8,0,0,215500.0,270000.0,False,True,False,220000
12,4,0,4.0,2.8,0,1,350000.0,411000.0,False,True,False,353000
3,1,1,4.5,2.6,0,1,375000.0,332000.0,False,False,True,325000
9,3,3,4.0,3.0,0,1,365000.0,350000.0,False,False,False,384000
6,2,2,4.25,3.3,0,0,527500.0,574000.0,True,False,False,290000
8,3,2,4.25,3.1,0,1,164972.5,160000.0,False,False,False,240000
3,1,1,4.5,2.6,0,1,220000.0,245000.0,False,True,False,240000
11,4,3,4.0,2.9,0,1,355000.0,360000.0,False,False,True,330000
3,1,1,4.5,2.6,0,1,355000.0,310000.0,False,False,False,725000
6,2,2,4.25,3.3,0,1,455000.0,445000.0,False,True,False,446000
3,1,1,4.5,2.6,0,0,286000.0,293750.0,False,False,False,495000
6,2,2,4.25,3.3,0,1,215000.0,245000.0,False,True,False,225000
10,4,3,4.0,3.0,0,0,215000.0,210000.0,True,False,False,125000
9,3,3,4.0,3.0,0,1,350000.0,230000.0,False,False,False,230000
2,1,0,4.5,2.8,0,0,205000.0,180000.0,False,False,True,215000
10,4,3,4.0,3.0,0,1,460000.0,385000.0,False,False,True,365000
7,3,2,4.25,3.2,0,0,240500.0,210000.0,False,False,True,165000
3,1,1,4.5,2.6,0,1,335000.0,350000.0,False,True,False,289995
10,4,3,4.0,3.0,0,1,237500.0,237000.0,False,False,True,200000
9,3,3,4.0,3.0,0,1,370000.0,365000.0,False,False,True,242000
1,1,0,4.75,3.0,0,1,355000.0,360000.0,False,False,True,423000
5,2,1,4.25,3.4,0,0,237500.0,233500.0,False,False,True,226000
7,3,2,4.25,3.2,0,0,527500.0,574000.0,True,False,False,415000
8,3,2,4.25,3.1,0,1,196000.0,196000.0,False,False,False,380000
6,2,2,4.25,3.3,0,1,250000.0,200000.0,False,True,False,189000
3,1,1,4.5,2.6,0,1,240500.0,225000.0,False,True,False,173000
10,4,3,4.0,3.0,0,1,225000.0,245000.0,False,True,False,347000
2,1,0,4.5,2.8,0,1,398000.0,350000.0,False,True,False,365000
8,3,2,4.25,3.1,0,1,310000.0,240000.0,False,False,False,375000
11,4,3,4.0,2.9,0,1,320000.0,280000.0,False,False,True,218000
3,1,1,4.5,2.6,0,1,350000.0,453500.0,False,True,False,385000
1,1,0,4.75,3.0,0,1,401250.0,395000.0,False,False,False,725000
3,1,1,4.5,2.6,0,0,375000.0,370000.0,True,False,False,232000
6,2,2,4.25,3.3,0,1,260000.0,232750.0,False,False,False,215000
3,1,1,4.5,2.6,0,0,527500.0,574000.0,True,False,False,320000
8,3,2,4.25,3.1,0,0,315000.0,357250.0,True,False,False,214000
4,2,1,4.25,3.5,0,1,235000.0,265000.0,False,False,True,155000
3,1,1,4.5,2.6,0,1,286000.0,255000.0,False,False,False,350000
5,2,1,4.25,3.4,0,0,240500.0,210000.0,False,False,True,75000
11,4,3,4.0,2.9,0,1,505000.0,660000.0,False,True,False,425000
6,2,2,4.25,3.3,0,0,299999.5,228000.0,True,False,False,280000
3,1,1,4.5,2.6,0,1,350000.0,320000.0,False,True,False,275000
2,1,0,4.5,2.8,0,1,230000.0,215000.0,False,False,False,215000
9,3,3,4.0,3.0,0,1,205000.0,255000.0,False,True,False,249000
8,3,2,4.25,3.1,0,0,240500.0,198975.0,False,False,True,195000
9,3,3,4.0,3.0,0,1,227500.0,232500.0,False,False,True,185000
1,1,0,4.75,3.0,0,1,527500.0,560000.0,False,False,True,485000
3,1,1,4.5,2.6,0,0,527500.0,574000.0,True,False,False,475000
3,1,1,4.5,2.6,0,1,175000.0,174000.0,False,False,False,205000
11,4,3,4.0,2.9,0,1,350000.0,453500.0,False,False,True,272500
3,1,1,4.5,2.6,0,1,505000.0,660000.0,False,False,True,350000
8,3,2,4.25,3.1,0,1,527500.0,530000.0,False,True,False,375000
11,4,3,4.0,2.9,0,1,340000.0,283000.0,False,False,True,290000
1,1,0,4.75,3.0,0,1,527500.0,660500.0,False,False,False,1250000
11,4,3,4.0,2.9,0,0,527500.0,574000.0,True,False,False,425000
2,1,0,4.5,2.8,0,1,180000.0,210000.0,False,False,True,112000
2,1,0,4.5,2.8,0,1,355000.0,355000.0,False,False,True,340000
8,3,2,4.25,3.1,0,0,365000.0,357500.0,True,False,False,107500
11,4,3,4.0,2.9,0,1,290000.0,282500.0,False,False,True,350000
7,3,2,4.25,3.2,0,0,338000.0,308000.0,True,False,False,132500
9,3,3,4.0,3.0,0,1,527500.0,435000.0,False,True,False,575000
8,3,2,4.25,3.1,0,0,527500.0,574000.0,True,False,False,315000
2,1,0,4.5,2.8,0,1,340000.0,283000.0,False,False,True,225000
5,2,1,4.25,3.4,0,1,455000.0,410000.0,False,True,False,400000
11,4,3,4.0,2.9,0,1,527500.0,574000.0,False,False,True,1650000
6,2,2,4.25,3.3,0,1,220000.0,245000.0,False,False,True,170000
8,3,2,4.25,3.1,0,1,527500.0,480000.0,False,True,False,635000
3,1,1,4.5,2.6,0,1,455000.0,410000.0,False,False,True,397500
2,1,0,4.5,2.8,0,1,237500.0,237000.0,False,False,True,202000
11,4,3,4.0,2.9,0,0,237500.0,233500.0,True,False,False,122500
9,3,3,4.0,3.0,0,1,215000.0,167500.0,False,False,True,70000
3,1,1,4.5,2.6,0,1,527500.0,574000.0,False,False,True,700000
1,1,0,4.75,3.0,0,1,355000.0,380000.0,False,True,False,600000
9,3,3,4.0,3.0,0,1,228000.0,221379.0,False,True,False,163000
1,1,0,4.75,3.0,1,0,527500.0,519610.0,True,False,False,439100
10,4,3,4.0,3.0,0,1,240000.0,185000.0,False,True,False,192000
12,4,0,4.0,2.8,0,1,237500.0,237000.0,False,False,False,475000
6,2,2,4.25,3.3,1,1,280000.0,270000.0,False,False,False,372000
3,1,1,4.5,2.6,0,0,527500.0,574000.0,True,False,False,557500
1,1,0,4.75,3.0,0,1,215000.0,167500.0,False,False,True,135000
7,3,2,4.25,3.2,0,1,290000.0,220000.0,False,False,False,242500
7,3,2,4.25,3.2,0,1,320000.0,285000.0,False,False,False,370000
3,1,1,4.5,2.6,0,0,200000.0,215000.0,False,False,True,195000
5,2,1,4.25,3.4,0,0,260000.0,270000.0,True,False,False,128000
3,1,1,4.5,2.6,0,1,415000.0,445000.0,False,False,True,685000
8,3,2,4.25,3.1,0,1,355000.0,395000.0,False,False,False,455000
4,2,1,4.25,3.5,0,1,241500.0,252500.0,False,False,False,302000
9,3,3,4.0,3.0,0,1,299500.0,340000.0,False,True,False,248350
3,1,1,4.5,2.6,0,1,237500.0,245000.0,False,True,False,500000
4,2,1,4.25,3.5,1,1,290000.0,288147.5,False,False,False,350000
11,4,3,4.0,2.9,0,0,527500.0,574000.0,True,False,False,490000
11,4,3,4.0,2.9,0,1,350000.0,325000.0,False,True,False,296500
3,1,1,4.5,2.6,0,0,237500.0,362000.0,True,False,False,185000
6,2,2,4.25,3.3,0,1,237500.0,245000.0,False,True,False,255000
3,1,1,4.5,2.6,0,1,215000.0,210000.0,False,True,False,410000
1,1,0,4.75,3.0,0,1,235000.0,245000.0,False,False,False,310000
12,4,0,4.0,2.8,0,0,180000.0,155000.0,True,False,False,75000
5,2,1,4.25,3.4,0,1,160000.0,182000.0,False,False,False,285000
1,1,0,4.75,3.0,0,0,527500.0,574000.0,True,False,False,735000
7,3,2,4.25,3.2,0,1,355000.0,274500.0,False,True,False,345000
3,1,1,4.5,2.6,0,0,527500.0,500000.0,True,False,False,225000
3,1,1,4.5,2.6,0,0,240500.0,212500.0,False,True,False,190000
4,2,1,4.25,3.5,0,1,270000.0,185000.0,False,False,False,280000
3,1,1,4.5,2.6,0,0,527500.0,470000.0,True,False,False,275000
6,2,2,4.25,3.3,0,1,407500.0,380000.0,False,True,False,372500
3,1,1,4.5,2.6,0,1,455000.0,435000.0,False,True,False,560000
5,2,1,4.25,3.4,0,1,215000.0,226000.0,False,False,True,95000
6,2,2,4.25,3.3,0,1,195000.0,185000.0,False,True,False,115000
8,3,2,4.25,3.1,0,1,195000.0,220000.0,False,False,False,355000
7,3,2,4.25,3.2,0,1,137500.0,137000.0,False,True,False,105000
3,1,1,4.5,2.6,0,1,145000.0,168000.0,False,True,False,335000
10,4,3,4.0,3.0,0,1,230000.0,227500.0,False,False,True,209000
4,2,1,4.25,3.5,0,1,407500.0,450000.0,False,True,False,475000
6,2,2,4.25,3.3,0,1,527500.0,574000.0,False,False,True,385000
1,1,0,4.75,3.0,1,1,240000.0,240000.0,False,False,False,439950
12,4,0,4.0,2.8,0,1,250000.0,255000.0,False,False,False,360000
3,1,1,4.5,2.6,0,1,290000.0,300000.0,False,True,False,590000
10,4,3,4.0,3.0,0,1,370000.0,350000.0,False,False,False,405000
10,4,3,4.0,3.0,0,1,355000.0,269995.0,False,False,True,295000
10,4,3,4.0,3.0,0,1,235000.0,265000.0,False,False,False,365000
10,4,3,4.0,3.0,0,0,527500.0,574000.0,True,False,False,683750
1,1,0,4.75,3.0,0,1,320000.0,380000.0,False,True,False,275000
7,3,2,4.25,3.2,0,1,237500.0,225000.0,False,True,False,210000
6,2,2,4.25,3.3,1,1,355000.0,340000.0,False,False,False,511500
3,1,1,4.5,2.6,1,0,460000.0,860000.0,True,False,False,1325000
6,2,2,4.25,3.3,0,1,308748.0,307500.0,False,False,False,575000
10,4,3,4.0,3.0,0,1,205000.0,150000.0,False,True,False,222000
4,2,1,4.25,3.5,0,1,230000.0,235000.0,False,False,False,302500
12,4,0,4.0,2.8,0,1,290000.0,282500.0,False,False,False,585000
7,3,2,4.25,3.2,0,1,340000.0,422500.0,False,False,False,575000
10,4,3,4.0,3.0,0,1,375000.0,445000.0,False,False,True,460000
1,1,0,4.75,3.0,0,1,308748.0,307500.0,False,True,False,255000
11,4,3,4.0,2.9,0,1,365000.0,340000.0,False,True,False,340000
10,4,3,4.0,3.0,0,0,527500.0,621500.0,True,False,False,410000
3,1,1,4.5,2.6,0,1,527500.0,655000.0,False,False,True,811263
7,3,2,4.25,3.2,0,1,505000.0,477000.0,False,False,False,840000
7,3,2,4.25,3.2,0,1,385000.0,445000.0,False,False,False,525000
7,3,2,4.25,3.2,0,1,290000.0,355500.0,False,False,False,545000
8,3,2,4.25,3.1,0,1,224000.0,170000.0,False,False,False,180000
3,1,1,4.5,2.6,1,1,240500.0,210000.0,False,False,True,270000
8,3,2,4.25,3.1,0,1,365000.0,356415.0,False,False,True,250000
6,2,2,4.25,3.3,0,1,290000.0,355500.0,False,False,True,248000
2,1,0,4.5,2.8,0,1,355000.0,365000.0,False,False,True,260000
6,2,2,4.25,3.3,0,1,315000.0,350000.0,False,True,False,727000
8,3,2,4.25,3.1,0,1,527500.0,574000.0,False,False,True,705378
2,1,0,4.5,2.8,0,0,527500.0,574000.0,True,False,False,645000
12,4,0,4.0,2.8,0,1,215000.0,245000.0,False,True,False,163000
1,1,0,4.75,3.0,0,1,199950.0,190500.0,False,False,False,270000
9,3,3,4.0,3.0,0,1,308748.0,275000.0,False,False,False,324000
9,3,3,4.0,3.0,0,1,355000.0,325000.0,False,True,False,368000
6,2,2,4.25,3.3,1,1,280000.0,270000.0,False,True,False,335000
6,2,2,4.25,3.3,0,0,505000.0,550000.0,True,False,False,210000
8,3,2,4.25,3.1,0,1,455000.0,550000.0,False,False,True,445000
4,2,1,4.25,3.5,0,0,240500.0,250000.0,True,False,False,115000
5,2,1,4.25,3.4,0,1,250000.0,256000.0,False,False,True,195000
8,3,2,4.25,3.1,0,1,270000.0,185000.0,True,False,False,105000
12,4,0,4.0,2.8,0,1,340000.0,283000.0,False,False,True,260000
11,4,3,4.0,2.9,0,1,527500.0,574000.0,False,False,True,1250000
6,2,2,4.25,3.3,0,1,350000.0,240000.0,False,False,False,322500
6,2,2,4.25,3.3,0,1,375000.0,410000.0,False,False,False,461000
7,3,2,4.25,3.2,0,0,315000.0,350000.0,True,False,False,226000
10,4,3,4.0,3.0,0,1,345000.0,285000.0,False,False,True,220000
12,4,0,4.0,2.8,0,1,350000.0,453500.0,False,False,False,725000
5,2,1,4.25,3.4,0,1,215500.0,240000.0,False,False,False,345000
3,1,1,4.5,2.6,0,1,370000.0,350000.0,False,False,True,365000
3,1,1,4.5,2.6,0,1,320000.0,265000.0,False,True,False,186000
3,1,1,4.5,2.6,0,1,312500.0,295000.0,False,False,False,430000
3,1,1,4.5,2.6,0,1,215000.0,200000.0,False,False,False,260000
11,4,3,4.0,2.9,0,1,398000.0,445000.0,False,False,True,270000
7,3,2,4.25,3.2,0,1,350000.0,325000.0,False,False,False,474700
7,3,2,4.25,3.2,0,1,236000.0,230000.0,False,False,False,525000
2,1,0,4.5,2.8,0,1,320000.0,340000.0,False,False,False,475000
4,2,1,4.25,3.5,0,1,280000.0,270000.0,False,False,False,375000
2,1,0,4.5,2.8,0,1,300000.0,305000.0,False,False,True,275000
6,2,2,4.25,3.3,0,1,290000.0,295000.0,False,False,True,221000
5,2,1,4.25,3.4,0,0,315000.0,278000.0,True,False,False,67500
2,1,0,4.5,2.8,0,1,225000.0,248750.0,False,True,False,223000
2,1,0,4.5,2.8,0,1,385000.0,390000.0,False,True,False,610000
7,3,2,4.25,3.2,0,1,527500.0,475000.0,False,True,False,425000
9,3,3,4.0,3.0,0,1,237500.0,233500.0,False,True,False,260000
1,1,0,4.75,3.0,0,1,145000.0,172000.0,False,False,False,370000
3,1,1,4.5,2.6,0,1,280000.0,289000.0,False,False,False,405000
7,3,2,4.25,3.2,0,1,285000.0,285000.0,False,False,True,235000
12,4,0,4.0,2.8,0,1,215000.0,167500.0,False,True,False,255000
8,3,2,4.25,3.1,0,1,401250.0,411000.0,False,False,False,780000
10,4,3,4.0,3.0,0,1,505000.0,581250.0,False,False,False,1300000
12,4,0,4.0,2.8,0,0,215000.0,245000.0,True,False,False,143000
3,1,1,4.5,2.6,0,0,258000.0,257750.0,True,False,False,375000
1,1,0,4.75,3.0,0,0,527500.0,574000.0,True,False,False,602000
6,2,2,4.25,3.3,1,1,299500.0,285000.0,False,False,True,269950
3,1,1,4.5,2.6,0,0,527500.0,574000.0,True,False,False,350000
2,1,0,4.5,2.8,0,1,237500.0,233500.0,False,False,False,700000
2,1,0,4.5,2.8,0,1,250000.0,235000.0,False,False,True,272500
7,3,2,4.25,3.2,0,0,455000.0,440000.0,True,False,False,200000
7,3,2,4.25,3.2,0,1,340000.0,283000.0,False,True,False,340000
3,1,1,4.5,2.6,0,1,215000.0,185000.0,False,False,False,695000
1,1,0,4.75,3.0,0,0,258000.0,257750.0,True,False,False,162500
12,4,0,4.0,2.8,0,0,205000.0,180000.0,False,True,False,270000
6,2,2,4.25,3.3,0,0,420000.0,630000.0,True,False,False,283000
12,4,0,4.0,2.8,0,1,315000.0,350000.0,False,True,False,510000
11,4,3,4.0,2.9,0,1,240500.0,207000.0,False,False,True,155000
9,3,3,4.0,3.0,0,1,285000.0,475000.0,False,True,False,247500
1,1,0,4.75,3.0,0,1,273000.0,267500.0,False,False,False,380000
3,1,1,4.5,2.6,0,1,527500.0,574000.0,False,False,True,450000
2,1,0,4.5,2.8,0,1,165000.0,170000.0,False,False,False,200000
6,2,2,4.25,3.3,0,1,237500.0,237000.0,False,True,False,292500
7,3,2,4.25,3.2,0,1,205000.0,205000.0,False,False,False,470000
2,1,0,4.5,2.8,0,1,237500.0,245000.0,False,True,False,160000
8,3,2,4.25,3.1,0,1,230000.0,242500.0,False,False,True,105000
11,4,3,4.0,2.9,0,1,385000.0,425000.0,False,False,False,737500
7,3,2,4.25,3.2,0,1,455000.0,435000.0,False,True,False,500000
10,4,3,4.0,3.0,0,1,180000.0,155000.0,False,True,False,255500
7,3,2,4.25,3.2,0,1,527500.0,574000.0,False,False,True,2500000
8,3,2,4.25,3.1,0,1,290000.0,248750.0,False,True,False,229500
7,3,2,4.25,3.2,0,0,370000.0,332750.0,True,False,False,166000
2,1,0,4.5,2.8,0,0,330000.0,325000.0,True,False,False,250000
3,1,1,4.5,2.6,0,1,350000.0,230000.0,False,True,False,140000
10,4,3,4.0,3.0,0,1,335000.0,350000.0,False,False,False,700000
1,1,0,4.75,3.0,0,1,505000.0,580000.0,False,True,False,1270000
1,1,0,4.75,3.0,0,1,270000.0,305000.0,False,False,False,475000
10,4,3,4.0,3.0,0,1,350000.0,350000.0,False,True,False,1030000
6,2,2,4.25,3.3,0,1,241500.0,252500.0,False,False,False,300000
8,3,2,4.25,3.1,0,1,345000.0,400000.0,False,False,False,435000
4,2,1,4.25,3.5,0,0,385000.0,360000.0,True,False,False,160000
6,2,2,4.25,3.3,0,1,205000.0,219000.0,False,False,False,265000
5,2,1,4.25,3.4,0,1,280000.0,335000.0,False,False,False,460000
10,4,3,4.0,3.0,0,1,237500.0,233500.0,False,True,False,325000
3,1,1,4.5,2.6,0,1,242000.0,270000.0,False,True,False,425000
5,2,1,4.25,3.4,0,1,225000.0,245000.0,False,False,True,105000
8,3,2,4.25,3.1,0,1,290000.0,330000.0,False,True,False,307500
7,3,2,4.25,3.2,0,1,242000.0,270000.0,False,False,True,247000
6,2,2,4.25,3.3,0,1,527500.0,574000.0,False,False,True,700000
3,1,1,4.5,2.6,0,1,370000.0,365000.0,False,True,False,378000
6,2,2,4.25,3.3,0,1,375000.0,337000.0,False,False,False,750000
3,1,1,4.5,2.6,0,1,237500.0,237000.0,False,True,False,415000
2,1,0,4.5,2.8,0,1,240000.0,235000.0,False,False,False,360000
2,1,0,4.5,2.8,0,1,310000.0,379875.0,False,False,True,245000
12,4,0,4.0,2.8,0,0,527500.0,362250.0,True,False,False,225000
9,3,3,4.0,3.0,0,0,205000.0,255000.0,False,True,False,246000
1,1,0,4.75,3.0,0,1,195000.0,177000.0,False,False,False,418000
3,1,1,4.5,2.6,0,1,299500.0,340000.0,False,False,False,449000
3,1,1,4.5,2.6,1,1,460000.0,385000.0,False,True,False,387125
6,2,2,4.25,3.3,0,0,527500.0,655000.0,True,False,False,425000
6,2,2,4.25,3.3,1,1,290000.0,308000.0,False,False,True,188700
7,3,2,4.25,3.2,0,1,220000.0,245000.0,False,False,False,298500
1,1,0,4.75,3.0,0,1,195000.0,185000.0,False,True,False,160000
